week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
4,00-0034775,Christian Kirk,WR,HOU,Texans,1,43,4,3,20,18,7,0,4.5,1.1111,28.35,14.29,9.89,3.5,5.0,2.0,3.5,5.0,2.0,3,3
4,00-0040719,Bhayshul Tuten,RB,JAC,Jaguars,1,0,1,1,8,1,7,0,1.0,8.0,5.36,3.33,0.51,2.7,3.2,2.2,2.7,3.2,2.2,5,5
4,00-0040718,Travis Hunter,WR,JAC,Jaguars,1,38,5,3,42,57,5,0,11.4,0.7368,45.36,16.67,29.08,5.7,7.2,4.2,5.7,7.2,4.2,3,3
4,00-0040238,LeQuint Allen Jr.,RB,JAC,Jaguars,1,0,1,1,7,1,6,0,1.0,7.0,5.36,3.33,0.51,1.2,1.7,0.7,1.2,1.7,0.7,1,1
4,00-0036973,Travis Etienne,RB,JAC,Jaguars,1,41,2,1,1,-5,0,0,-2.5,-0.2,8.21,6.67,-2.55,19.0,19.5,18.5,19.0,19.5,18.5,20,20
4,00-0037263,Tyler Allgeier,RB,ATL,Falcons,1,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11.1,11.1,11.1,11.1,11.1,11.1,16,16
4,00-0037238,Drake London,WR,ATL,Falcons,1,55,10,8,110,122,15,1,12.2,0.9016,88.86,38.46,44.53,21.0,25.0,17.0,21.0,25.0,17.0,8,8
4,00-0034407,Ray-Ray McCloud,WR,ATL,Falcons,1,23,2,1,-7,-10,0,0,-5.0,0.7,8.98,7.69,-3.65,-0.2,0.3,-0.7,-0.2,0.3,-0.7,1,1
4,00-0038542,Bijan Robinson,RB,ATL,Falcons,1,45,5,4,106,32,89,0,6.4,3.3125,37.02,19.23,11.68,26.1,28.1,24.1,26.1,28.1,24.1,21,21
4,00-0039394,Casey Washington,WR,ATL,Falcons,1,34,3,1,19,75,0,0,25.0,0.2533,36.47,11.54,27.37,2.4,2.9,1.9,2.4,2.9,1.9,1,1
4,00-0040242,Jacory Croskey-Merritt,RB,WAS,Commanders,1,20,2,2,10,-1,11,0,-0.5,-10.0,12.24,8.33,-0.37,6.7,7.7,5.7,6.7,7.7,5.7,9,9
4,00-0040164,Jaylin Lane,WR,WAS,Commanders,1,25,3,2,18,56,0,0,18.6667,0.3214,33.16,12.5,20.59,2.8,3.8,1.8,2.8,3.8,1.8,2,2
4,00-0033955,Jeremy McNichols,RB,WAS,Commanders,1,19,2,1,0,1,2,0,0.5,0.0,12.76,8.33,0.37,0.8,1.3,0.3,0.8,1.3,0.3,3,3
4,00-0035719,Deebo Samuel Sr.,WR,WAS,Commanders,1,49,6,6,72,69,3,1,11.5,1.0435,55.26,25.0,25.37,17.1,20.1,14.1,17.1,20.1,14.1,9,9
4,00-0032398,Chris Moore,WR,WAS,Commanders,1,40,3,0,0,45,0,0,15.0,0.0,30.33,12.5,16.54,0.9,0.9,0.9,0.9,0.9,0.9,1,1
4,00-0039355,Luke McCaffrey,WR,WAS,Commanders,1,21,3,2,21,52,1,1,17.3333,0.4038,32.13,12.5,19.12,9.1,10.1,8.1,9.1,10.1,8.1,2,2
4,00-0036309,Darnell Mooney,WR,ATL,Falcons,1,29,1,1,15,13,2,0,13.0,1.1538,9.09,3.85,4.74,2.0,2.5,1.5,2.0,2.5,1.5,1,1
4,00-0038611,Chris Rodriguez Jr.,RB,WAS,Commanders,1,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,5.9,5.9,5.9,5.9,7,7
4,00-0037524,Tay Martin,WR,WAS,Commanders,1,9,1,1,14,14,0,0,14.0,1.0,9.85,4.17,5.15,1.9,2.4,1.4,1.9,2.4,1.4,1,1
4,00-0039893,Brian Thomas Jr.,WR,JAC,Jaguars,1,54,7,5,49,68,8,0,9.7143,0.7206,59.29,23.33,34.69,8.1,10.6,5.6,8.1,10.6,5.6,6,6
4,00-0036259,Jauan Jennings,WR,SF,49ers,1,48,4,2,24,41,4,0,10.25,0.5854,27.58,11.76,14.19,3.4,4.4,2.4,3.4,4.4,2.4,2,2
4,00-0039916,Ricky Pearsall,WR,SF,49ers,1,37,5,4,66,66,0,0,13.2,1.0,38.04,14.71,22.84,8.6,10.6,6.6,8.6,10.6,6.6,4,4
4,00-0037746,Brian Robinson,RB,SF,49ers,1,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.1,2.1,2.1,2.1,5,5
4,00-0033280,Christian McCaffrey,RB,SF,49ers,1,56,11,6,72,50,49,1,4.5455,1.44,60.64,32.35,17.3,21.1,24.1,18.1,21.1,24.1,18.1,23,23
4,00-0033375,Tim Patrick,WR,JAC,Jaguars,1,0,1,1,-1,-4,3,0,-4.0,0.25,3.57,3.33,-2.04,0.4,0.9,-0.1,0.4,0.9,-0.1,1,1
